ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
977	68	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
978	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
979	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
980	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
981	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
982	2	1	2	0.000000	3.000000	2.000000	0.000000	0.000000	0	0	0
983	52	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
984	19	1	1	0.000000	2.000000	1.105263	0.000000	0.000000	0	0	0
985	46	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
986	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
987	35	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
988	55	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
989	54	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
990	38	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
991	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
992	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
993	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
994	53	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
995	50	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
996	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
997	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
998	16	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
999	17	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1000	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1001	57	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1002	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1003	1	1	1	0.000000	8.000000	1.000000	0.000000	0.000000	0	0	0
